corpus,clip_id,percorso,classe,contributore,eta,genere,autore,licenza,link_origine
fsd50k,414792,data/raw/fsd50k/FSD50K.dev_audio/414792.wav,,,,,GRD-music-,CC0,https://freesound.org/s/414792/
fsd50k,414791,data/raw/fsd50k/FSD50K.dev_audio/414791.wav,,,,,GRD-music-,CC0,https://freesound.org/s/414791/
fsd50k,428569,data/raw/fsd50k/FSD50K.dev_audio/428569.wav,,,,,ddaedalus,CC0,https://freesound.org/s/428569/
fsd50k,389798,data/raw/fsd50k/FSD50K.dev_audio/389798.wav,,,,,krnash,CC0,https://freesound.org/s/389798/
fsd50k,386145,data/raw/fsd50k/FSD50K.dev_audio/386145.wav,,,,,ldezem,CC0,https://freesound.org/s/386145/
fsd50k,431473,data/raw/fsd50k/FSD50K.dev_audio/431473.wav,,,,,johnnythesalesman,CC BY,https://freesound.org/s/431473/
fsd50k,431478,data/raw/fsd50k/FSD50K.dev_audio/431478.wav,,,,,KieranKeegan,CC0,https://freesound.org/s/431478/
fsd50k,142028,data/raw/fsd50k/FSD50K.dev_audio/142028.wav,,,,,HerbertBoland,CC BY,https://freesound.org/s/142028/
fsd50k,422511,data/raw/fsd50k/FSD50K.dev_audio/422511.wav,,,,,Nightflame,CC BY,https://freesound.org/s/422511/
fsd50k,422512,data/raw/fsd50k/FSD50K.dev_audio/422512.wav,,,,,Nightflame,CC BY,https://freesound.org/s/422512/
fsd50k,422513,data/raw/fsd50k/FSD50K.dev_audio/422513.wav,,,,,Nightflame,CC BY,https://freesound.org/s/422513/
fsd50k,414801,data/raw/fsd50k/FSD50K.dev_audio/414801.wav,,,,,GRD-music-,CC0,https://freesound.org/s/414801/
fsd50k,414800,data/raw/fsd50k/FSD50K.dev_audio/414800.wav,,,,,GRD-music-,CC0,https://freesound.org/s/414800/
fsd50k,405705,data/raw/fsd50k/FSD50K.dev_audio/405705.wav,,,,,apinasaundi,CC0,https://freesound.org/s/405705/
fsd50k,402005,data/raw/fsd50k/FSD50K.dev_audio/402005.wav,,,,,eardeer,CC BY,https://freesound.org/s/402005/
fsd50k,426355,data/raw/fsd50k/FSD50K.dev_audio/426355.wav,,,,,pbharri,CC0,https://freesound.org/s/426355/
fsd50k,394538,data/raw/fsd50k/FSD50K.dev_audio/394538.wav,,,,,gear_clinkz,CC BY,https://freesound.org/s/394538/
fsd50k,397252,data/raw/fsd50k/FSD50K.dev_audio/397252.wav,,,,,tsmzippy,CC0,https://freesound.org/s/397252/
fsd50k,435414,data/raw/fsd50k/FSD50K.dev_audio/435414.wav,,,,,V-ktor,CC0,https://freesound.org/s/435414/
fsd50k,413859,data/raw/fsd50k/FSD50K.dev_audio/413859.wav,,,,,GRD-music-,CC0,https://freesound.org/s/413859/
fsd50k,413854,data/raw/fsd50k/FSD50K.dev_audio/413854.wav,,,,,jaegrover,CC0,https://freesound.org/s/413854/
fsd50k,422068,data/raw/fsd50k/FSD50K.dev_audio/422068.wav,,,,,gamebalance,CC BY,https://freesound.org/s/422068/
fsd50k,422069,data/raw/fsd50k/FSD50K.dev_audio/422069.wav,,,,,gamebalance,CC BY,https://freesound.org/s/422069/
fsd50k,422066,data/raw/fsd50k/FSD50K.dev_audio/422066.wav,,,,,gamebalance,CC BY,https://freesound.org/s/422066/
fsd50k,422067,data/raw/fsd50k/FSD50K.dev_audio/422067.wav,,,,,gamebalance,CC BY,https://freesound.org/s/422067/
fsd50k,435559,data/raw/fsd50k/FSD50K.dev_audio/435559.wav,,,,,dersuperanton,CC BY,https://freesound.org/s/435559/
fsd50k,432910,data/raw/fsd50k/FSD50K.dev_audio/432910.wav,,,,,Kyanite_,CC0,https://freesound.org/s/432910/
fsd50k,432913,data/raw/fsd50k/FSD50K.dev_audio/432913.wav,,,,,Kyanite_,CC0,https://freesound.org/s/432913/
fsd50k,426363,data/raw/fsd50k/FSD50K.dev_audio/426363.wav,,,,,pbharri,CC0,https://freesound.org/s/426363/
fsd50k,395342,data/raw/fsd50k/FSD50K.dev_audio/395342.wav,,,,,ihitokage,CC0,https://freesound.org/s/395342/
fsd50k,398960,data/raw/fsd50k/FSD50K.dev_audio/398960.wav,,,,,bobgon55,CC0,https://freesound.org/s/398960/
fsd50k,24967,data/raw/fsd50k/FSD50K.dev_audio/24967.wav,,,,,mich3d,CC BY,https://freesound.org/s/24967/
fsd50k,417769,data/raw/fsd50k/FSD50K.dev_audio/417769.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/417769/
fsd50k,417768,data/raw/fsd50k/FSD50K.dev_audio/417768.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/417768/
fsd50k,425044,data/raw/fsd50k/FSD50K.dev_audio/425044.wav,,,,,ritacataludo,CC0,https://freesound.org/s/425044/
fsd50k,404086,data/raw/fsd50k/FSD50K.dev_audio/404086.wav,,,,,davilcol,CC0,https://freesound.org/s/404086/
fsd50k,431390,data/raw/fsd50k/FSD50K.dev_audio/431390.wav,,,,,epicdude959,CC0,https://freesound.org/s/431390/
fsd50k,412841,data/raw/fsd50k/FSD50K.dev_audio/412841.wav,,,,,GRD-music-,CC0,https://freesound.org/s/412841/
fsd50k,400503,data/raw/fsd50k/FSD50K.dev_audio/400503.wav,,,,,bbakersvoice,CC0,https://freesound.org/s/400503/
fsd50k,431535,data/raw/fsd50k/FSD50K.dev_audio/431535.wav,,,,,AnnaFalzzzz,CC0,https://freesound.org/s/431535/
fsd50k,411083,data/raw/fsd50k/FSD50K.dev_audio/411083.wav,,,,,Iceofdoom,CC BY,https://freesound.org/s/411083/
fsd50k,434570,data/raw/fsd50k/FSD50K.dev_audio/434570.wav,,,,,mouse85224,CC0,https://freesound.org/s/434570/
fsd50k,433701,data/raw/fsd50k/FSD50K.dev_audio/433701.wav,,,,,dersuperanton,CC BY,https://freesound.org/s/433701/
fsd50k,433700,data/raw/fsd50k/FSD50K.dev_audio/433700.wav,,,,,dersuperanton,CC BY,https://freesound.org/s/433700/
fsd50k,433706,data/raw/fsd50k/FSD50K.dev_audio/433706.wav,,,,,dersuperanton,CC BY,https://freesound.org/s/433706/
fsd50k,433709,data/raw/fsd50k/FSD50K.dev_audio/433709.wav,,,,,dersuperanton,CC BY,https://freesound.org/s/433709/
fsd50k,398731,data/raw/fsd50k/FSD50K.dev_audio/398731.wav,,,,,Anthousai,CC0,https://freesound.org/s/398731/
fsd50k,403454,data/raw/fsd50k/FSD50K.dev_audio/403454.wav,,,,,anez,CC BY,https://freesound.org/s/403454/
fsd50k,403455,data/raw/fsd50k/FSD50K.dev_audio/403455.wav,,,,,anez,CC BY,https://freesound.org/s/403455/
fsd50k,403451,data/raw/fsd50k/FSD50K.dev_audio/403451.wav,,,,,anez,CC BY,https://freesound.org/s/403451/
fsd50k,403458,data/raw/fsd50k/FSD50K.dev_audio/403458.wav,,,,,anez,CC BY,https://freesound.org/s/403458/
fsd50k,398733,data/raw/fsd50k/FSD50K.dev_audio/398733.wav,,,,,Anthousai,CC0,https://freesound.org/s/398733/
fsd50k,425076,data/raw/fsd50k/FSD50K.dev_audio/425076.wav,,,,,joaocardoso9,CC0,https://freesound.org/s/425076/
fsd50k,425077,data/raw/fsd50k/FSD50K.dev_audio/425077.wav,,,,,joaocardoso9,CC0,https://freesound.org/s/425077/
fsd50k,405112,data/raw/fsd50k/FSD50K.dev_audio/405112.wav,,,,,monte32,CC0,https://freesound.org/s/405112/
fsd50k,405114,data/raw/fsd50k/FSD50K.dev_audio/405114.wav,,,,,monte32,CC0,https://freesound.org/s/405114/
fsd50k,404248,data/raw/fsd50k/FSD50K.dev_audio/404248.wav,,,,,rafash1306,CC BY,https://freesound.org/s/404248/
fsd50k,14060,data/raw/fsd50k/FSD50K.dev_audio/14060.wav,,,,,adcbicycle,CC0,https://freesound.org/s/14060/
fsd50k,426165,data/raw/fsd50k/FSD50K.dev_audio/426165.wav,,,,,Nanashi,CC BY,https://freesound.org/s/426165/
fsd50k,426161,data/raw/fsd50k/FSD50K.dev_audio/426161.wav,,,,,Nanashi,CC BY,https://freesound.org/s/426161/
fsd50k,416619,data/raw/fsd50k/FSD50K.dev_audio/416619.wav,,,,,davidqr,CC0,https://freesound.org/s/416619/
fsd50k,429144,data/raw/fsd50k/FSD50K.dev_audio/429144.wav,,,,,cazadordoblekatana,CC0,https://freesound.org/s/429144/
fsd50k,14262,data/raw/fsd50k/FSD50K.dev_audio/14262.wav,,,,,xyzr_kx,CC0,https://freesound.org/s/14262/
fsd50k,388054,data/raw/fsd50k/FSD50K.dev_audio/388054.wav,,,,,morganpurkis,CC0,https://freesound.org/s/388054/
fsd50k,395745,data/raw/fsd50k/FSD50K.dev_audio/395745.wav,,,,,Splushionsindasky,CC0,https://freesound.org/s/395745/
fsd50k,398815,data/raw/fsd50k/FSD50K.dev_audio/398815.wav,,,,,Anthousai,CC0,https://freesound.org/s/398815/
fsd50k,398814,data/raw/fsd50k/FSD50K.dev_audio/398814.wav,,,,,Anthousai,CC0,https://freesound.org/s/398814/
fsd50k,398817,data/raw/fsd50k/FSD50K.dev_audio/398817.wav,,,,,Anthousai,CC0,https://freesound.org/s/398817/
fsd50k,398816,data/raw/fsd50k/FSD50K.dev_audio/398816.wav,,,,,Anthousai,CC0,https://freesound.org/s/398816/
fsd50k,398811,data/raw/fsd50k/FSD50K.dev_audio/398811.wav,,,,,Anthousai,CC0,https://freesound.org/s/398811/
fsd50k,398810,data/raw/fsd50k/FSD50K.dev_audio/398810.wav,,,,,Anthousai,CC0,https://freesound.org/s/398810/
fsd50k,425536,data/raw/fsd50k/FSD50K.dev_audio/425536.wav,,,,,MiaE012,CC0,https://freesound.org/s/425536/
fsd50k,386518,data/raw/fsd50k/FSD50K.dev_audio/386518.wav,,,,,GlennM,CC BY,https://freesound.org/s/386518/
fsd50k,386512,data/raw/fsd50k/FSD50K.dev_audio/386512.wav,,,,,iimck,CC BY,https://freesound.org/s/386512/
fsd50k,386511,data/raw/fsd50k/FSD50K.dev_audio/386511.wav,,,,,iimck,CC BY,https://freesound.org/s/386511/
fsd50k,386510,data/raw/fsd50k/FSD50K.dev_audio/386510.wav,,,,,iimck,CC BY,https://freesound.org/s/386510/
fsd50k,386515,data/raw/fsd50k/FSD50K.dev_audio/386515.wav,,,,,iimck,CC BY,https://freesound.org/s/386515/
fsd50k,408741,data/raw/fsd50k/FSD50K.dev_audio/408741.wav,,,,,straget,CC0,https://freesound.org/s/408741/
fsd50k,215709,data/raw/fsd50k/FSD50K.dev_audio/215709.wav,,,,,VKProduktion,CC0,https://freesound.org/s/215709/
fsd50k,399473,data/raw/fsd50k/FSD50K.dev_audio/399473.wav,,,,,Skamos66,CC0,https://freesound.org/s/399473/
fsd50k,422910,data/raw/fsd50k/FSD50K.dev_audio/422910.wav,,,,,IPaddeh,CC0,https://freesound.org/s/422910/
fsd50k,422919,data/raw/fsd50k/FSD50K.dev_audio/422919.wav,,,,,IPaddeh,CC0,https://freesound.org/s/422919/
fsd50k,428459,data/raw/fsd50k/FSD50K.dev_audio/428459.wav,,,,,TheEarthCollective,CC0,https://freesound.org/s/428459/
fsd50k,428457,data/raw/fsd50k/FSD50K.dev_audio/428457.wav,,,,,TheEarthCollective,CC0,https://freesound.org/s/428457/
fsd50k,264599,data/raw/fsd50k/FSD50K.dev_audio/264599.wav,,,,,Veiler,CC0,https://freesound.org/s/264599/
fsd50k,386250,data/raw/fsd50k/FSD50K.dev_audio/386250.wav,,,,,ldezem,CC0,https://freesound.org/s/386250/
fsd50k,386251,data/raw/fsd50k/FSD50K.dev_audio/386251.wav,,,,,ldezem,CC0,https://freesound.org/s/386251/
fsd50k,386253,data/raw/fsd50k/FSD50K.dev_audio/386253.wav,,,,,ldezem,CC0,https://freesound.org/s/386253/
fsd50k,386254,data/raw/fsd50k/FSD50K.dev_audio/386254.wav,,,,,ldezem,CC0,https://freesound.org/s/386254/
fsd50k,386255,data/raw/fsd50k/FSD50K.dev_audio/386255.wav,,,,,ldezem,CC0,https://freesound.org/s/386255/
fsd50k,386256,data/raw/fsd50k/FSD50K.dev_audio/386256.wav,,,,,ldezem,CC0,https://freesound.org/s/386256/
fsd50k,386257,data/raw/fsd50k/FSD50K.dev_audio/386257.wav,,,,,ldezem,CC0,https://freesound.org/s/386257/
fsd50k,264154,data/raw/fsd50k/FSD50K.dev_audio/264154.wav,,,,,Reitanna,CC0,https://freesound.org/s/264154/
fsd50k,386258,data/raw/fsd50k/FSD50K.dev_audio/386258.wav,,,,,ldezem,CC0,https://freesound.org/s/386258/
fsd50k,386259,data/raw/fsd50k/FSD50K.dev_audio/386259.wav,,,,,ldezem,CC0,https://freesound.org/s/386259/
fsd50k,107637,data/raw/fsd50k/FSD50K.dev_audio/107637.wav,,,,,dobroide,CC BY,https://freesound.org/s/107637/
fsd50k,403233,data/raw/fsd50k/FSD50K.dev_audio/403233.wav,,,,,klankbeeld,CC BY,https://freesound.org/s/403233/
fsd50k,200336,data/raw/fsd50k/FSD50K.dev_audio/200336.wav,,,,,jsbarrett,CC0,https://freesound.org/s/200336/
fsd50k,394962,data/raw/fsd50k/FSD50K.dev_audio/394962.wav,,,,,klankbeeld,CC BY,https://freesound.org/s/394962/
fsd50k,392830,data/raw/fsd50k/FSD50K.dev_audio/392830.wav,,,,,danialarcon0698,CC0,https://freesound.org/s/392830/
fsd50k,398886,data/raw/fsd50k/FSD50K.dev_audio/398886.wav,,,,,Anthousai,CC0,https://freesound.org/s/398886/
fsd50k,398882,data/raw/fsd50k/FSD50K.dev_audio/398882.wav,,,,,Anthousai,CC0,https://freesound.org/s/398882/
fsd50k,398880,data/raw/fsd50k/FSD50K.dev_audio/398880.wav,,,,,Anthousai,CC0,https://freesound.org/s/398880/
fsd50k,402262,data/raw/fsd50k/FSD50K.dev_audio/402262.wav,,,,,s-cheremisinov,CC0,https://freesound.org/s/402262/
fsd50k,424971,data/raw/fsd50k/FSD50K.dev_audio/424971.wav,,,,,dersinnsspace,CC0,https://freesound.org/s/424971/
fsd50k,406672,data/raw/fsd50k/FSD50K.dev_audio/406672.wav,,,,,tlcolbe,CC0,https://freesound.org/s/406672/
fsd50k,406671,data/raw/fsd50k/FSD50K.dev_audio/406671.wav,,,,,tlcolbe,CC0,https://freesound.org/s/406671/
fsd50k,406670,data/raw/fsd50k/FSD50K.dev_audio/406670.wav,,,,,tlcolbe,CC0,https://freesound.org/s/406670/
fsd50k,406674,data/raw/fsd50k/FSD50K.dev_audio/406674.wav,,,,,tlcolbe,CC0,https://freesound.org/s/406674/
fsd50k,406678,data/raw/fsd50k/FSD50K.dev_audio/406678.wav,,,,,tlcolbe,CC0,https://freesound.org/s/406678/
fsd50k,405320,data/raw/fsd50k/FSD50K.dev_audio/405320.wav,,,,,tberger2168,CC0,https://freesound.org/s/405320/
fsd50k,26832,data/raw/fsd50k/FSD50K.dev_audio/26832.wav,,,,,Nimrod2000,CC BY,https://freesound.org/s/26832/
fsd50k,414041,data/raw/fsd50k/FSD50K.dev_audio/414041.wav,,,,,florianreichelt,CC BY,https://freesound.org/s/414041/
fsd50k,415576,data/raw/fsd50k/FSD50K.dev_audio/415576.wav,,,,,hullum,CC0,https://freesound.org/s/415576/
fsd50k,415577,data/raw/fsd50k/FSD50K.dev_audio/415577.wav,,,,,hullum,CC0,https://freesound.org/s/415577/
fsd50k,419201,data/raw/fsd50k/FSD50K.dev_audio/419201.wav,,,,,@realdavidfloat,CC0,https://freesound.org/s/419201/
fsd50k,399453,data/raw/fsd50k/FSD50K.dev_audio/399453.wav,,,,,celadon_noise,CC0,https://freesound.org/s/399453/
fsd50k,421800,data/raw/fsd50k/FSD50K.dev_audio/421800.wav,,,,,SvennSound,CC0,https://freesound.org/s/421800/
fsd50k,411059,data/raw/fsd50k/FSD50K.dev_audio/411059.wav,,,,,1475061,CC0,https://freesound.org/s/411059/
fsd50k,411057,data/raw/fsd50k/FSD50K.dev_audio/411057.wav,,,,,1475061,CC0,https://freesound.org/s/411057/
fsd50k,414710,data/raw/fsd50k/FSD50K.dev_audio/414710.wav,,,,,fauzansensei,CC0,https://freesound.org/s/414710/
fsd50k,393795,data/raw/fsd50k/FSD50K.dev_audio/393795.wav,,,,,ObieDaz,CC BY,https://freesound.org/s/393795/
fsd50k,393792,data/raw/fsd50k/FSD50K.dev_audio/393792.wav,,,,,ObieDaz,CC BY,https://freesound.org/s/393792/
fsd50k,393790,data/raw/fsd50k/FSD50K.dev_audio/393790.wav,,,,,ObieDaz,CC BY,https://freesound.org/s/393790/
fsd50k,398412,data/raw/fsd50k/FSD50K.dev_audio/398412.wav,,,,,mitkonikov,CC0,https://freesound.org/s/398412/
fsd50k,431740,data/raw/fsd50k/FSD50K.dev_audio/431740.wav,,,,,Stefan021,CC0,https://freesound.org/s/431740/
fsd50k,431746,data/raw/fsd50k/FSD50K.dev_audio/431746.wav,,,,,0b111,CC0,https://freesound.org/s/431746/
fsd50k,431748,data/raw/fsd50k/FSD50K.dev_audio/431748.wav,,,,,0b111,CC0,https://freesound.org/s/431748/
fsd50k,411663,data/raw/fsd50k/FSD50K.dev_audio/411663.wav,,,,,eyenorth,CC BY,https://freesound.org/s/411663/
fsd50k,389712,data/raw/fsd50k/FSD50K.dev_audio/389712.wav,,,,,suspensiondigital,CC0,https://freesound.org/s/389712/
fsd50k,432465,data/raw/fsd50k/FSD50K.dev_audio/432465.wav,,,,,Vortichez,CC0,https://freesound.org/s/432465/
fsd50k,432464,data/raw/fsd50k/FSD50K.dev_audio/432464.wav,,,,,Vortichez,CC0,https://freesound.org/s/432464/
fsd50k,432467,data/raw/fsd50k/FSD50K.dev_audio/432467.wav,,,,,Vortichez,CC0,https://freesound.org/s/432467/
fsd50k,432468,data/raw/fsd50k/FSD50K.dev_audio/432468.wav,,,,,Vortichez,CC0,https://freesound.org/s/432468/
fsd50k,434108,data/raw/fsd50k/FSD50K.dev_audio/434108.wav,,,,,thenudo,CC0,https://freesound.org/s/434108/
fsd50k,415034,data/raw/fsd50k/FSD50K.dev_audio/415034.wav,,,,,klankbeeld,CC BY,https://freesound.org/s/415034/
fsd50k,435274,data/raw/fsd50k/FSD50K.dev_audio/435274.wav,,,,,penetrermind,CC0,https://freesound.org/s/435274/
fsd50k,423964,data/raw/fsd50k/FSD50K.dev_audio/423964.wav,,,,,ritasofio,CC0,https://freesound.org/s/423964/
fsd50k,430179,data/raw/fsd50k/FSD50K.dev_audio/430179.wav,,,,,jvidalmc90@gmail.com,CC0,https://freesound.org/s/430179/
fsd50k,430173,data/raw/fsd50k/FSD50K.dev_audio/430173.wav,,,,,jvidalmc90@gmail.com,CC0,https://freesound.org/s/430173/
fsd50k,429939,data/raw/fsd50k/FSD50K.dev_audio/429939.wav,,,,,Tomycatts,CC0,https://freesound.org/s/429939/
fsd50k,429931,data/raw/fsd50k/FSD50K.dev_audio/429931.wav,,,,,Julalvr,CC0,https://freesound.org/s/429931/
fsd50k,404438,data/raw/fsd50k/FSD50K.dev_audio/404438.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404438/
fsd50k,404431,data/raw/fsd50k/FSD50K.dev_audio/404431.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404431/
fsd50k,404430,data/raw/fsd50k/FSD50K.dev_audio/404430.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404430/
fsd50k,404437,data/raw/fsd50k/FSD50K.dev_audio/404437.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404437/
fsd50k,404436,data/raw/fsd50k/FSD50K.dev_audio/404436.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404436/
fsd50k,404435,data/raw/fsd50k/FSD50K.dev_audio/404435.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404435/
fsd50k,404434,data/raw/fsd50k/FSD50K.dev_audio/404434.wav,,,,,Duesenbert,CC0,https://freesound.org/s/404434/
fsd50k,119361,data/raw/fsd50k/FSD50K.dev_audio/119361.wav,,,,,clruwe,CC BY,https://freesound.org/s/119361/
fsd50k,100329,data/raw/fsd50k/FSD50K.dev_audio/100329.wav,,,,,IFartInUrGeneralDirection,CC BY,https://freesound.org/s/100329/
fsd50k,411365,data/raw/fsd50k/FSD50K.dev_audio/411365.wav,,,,,penetrermind,CC0,https://freesound.org/s/411365/
fsd50k,406190,data/raw/fsd50k/FSD50K.dev_audio/406190.wav,,,,,kyles,CC0,https://freesound.org/s/406190/
fsd50k,406197,data/raw/fsd50k/FSD50K.dev_audio/406197.wav,,,,,kyles,CC0,https://freesound.org/s/406197/
fsd50k,406194,data/raw/fsd50k/FSD50K.dev_audio/406194.wav,,,,,kyles,CC0,https://freesound.org/s/406194/
fsd50k,414563,data/raw/fsd50k/FSD50K.dev_audio/414563.wav,,,,,pjcohen,CC BY,https://freesound.org/s/414563/
fsd50k,393004,data/raw/fsd50k/FSD50K.dev_audio/393004.wav,,,,,josecruz98,CC0,https://freesound.org/s/393004/
fsd50k,393003,data/raw/fsd50k/FSD50K.dev_audio/393003.wav,,,,,josecruz98,CC0,https://freesound.org/s/393003/
fsd50k,393911,data/raw/fsd50k/FSD50K.dev_audio/393911.wav,,,,,Pogmog,CC0,https://freesound.org/s/393911/
fsd50k,393910,data/raw/fsd50k/FSD50K.dev_audio/393910.wav,,,,,Pogmog,CC0,https://freesound.org/s/393910/
fsd50k,412038,data/raw/fsd50k/FSD50K.dev_audio/412038.wav,,,,,1477491,CC0,https://freesound.org/s/412038/
fsd50k,412036,data/raw/fsd50k/FSD50K.dev_audio/412036.wav,,,,,Spooky72,CC0,https://freesound.org/s/412036/
fsd50k,414565,data/raw/fsd50k/FSD50K.dev_audio/414565.wav,,,,,pjcohen,CC BY,https://freesound.org/s/414565/
fsd50k,427671,data/raw/fsd50k/FSD50K.dev_audio/427671.wav,,,,,klankbeeld,CC BY,https://freesound.org/s/427671/
fsd50k,143125,data/raw/fsd50k/FSD50K.dev_audio/143125.wav,,,,,Zabuhailo,CC0,https://freesound.org/s/143125/
fsd50k,399642,data/raw/fsd50k/FSD50K.dev_audio/399642.wav,,,,,SoundsForHim,CC0,https://freesound.org/s/399642/
fsd50k,399641,data/raw/fsd50k/FSD50K.dev_audio/399641.wav,,,,,SoundsForHim,CC0,https://freesound.org/s/399641/
fsd50k,394071,data/raw/fsd50k/FSD50K.dev_audio/394071.wav,,,,,sophoclesarvanitis,CC0,https://freesound.org/s/394071/
fsd50k,394070,data/raw/fsd50k/FSD50K.dev_audio/394070.wav,,,,,sophoclesarvanitis,CC0,https://freesound.org/s/394070/
fsd50k,399909,data/raw/fsd50k/FSD50K.dev_audio/399909.wav,,,,,harrygeeves,CC BY,https://freesound.org/s/399909/
fsd50k,386294,data/raw/fsd50k/FSD50K.dev_audio/386294.wav,,,,,ldezem,CC0,https://freesound.org/s/386294/
fsd50k,99860,data/raw/fsd50k/FSD50K.dev_audio/99860.wav,,,,,menegass,CC0,https://freesound.org/s/99860/
fsd50k,386973,data/raw/fsd50k/FSD50K.dev_audio/386973.wav,,,,,organicmanpl,CC0,https://freesound.org/s/386973/
fsd50k,74633,data/raw/fsd50k/FSD50K.dev_audio/74633.wav,,,,,IFartInUrGeneralDirection,CC BY,https://freesound.org/s/74633/
fsd50k,398499,data/raw/fsd50k/FSD50K.dev_audio/398499.wav,,,,,Anthousai,CC0,https://freesound.org/s/398499/
fsd50k,428953,data/raw/fsd50k/FSD50K.dev_audio/428953.wav,,,,,JBP,CC BY,https://freesound.org/s/428953/
fsd50k,397601,data/raw/fsd50k/FSD50K.dev_audio/397601.wav,,,,,Nightflame,CC BY,https://freesound.org/s/397601/
fsd50k,405623,data/raw/fsd50k/FSD50K.dev_audio/405623.wav,,,,,florianreichelt,CC0,https://freesound.org/s/405623/
fsd50k,392229,data/raw/fsd50k/FSD50K.dev_audio/392229.wav,,,,,morganpurkis,CC0,https://freesound.org/s/392229/
fsd50k,392226,data/raw/fsd50k/FSD50K.dev_audio/392226.wav,,,,,morganpurkis,CC0,https://freesound.org/s/392226/
fsd50k,422506,data/raw/fsd50k/FSD50K.dev_audio/422506.wav,,,,,Nightflame,CC BY,https://freesound.org/s/422506/
fsd50k,428165,data/raw/fsd50k/FSD50K.dev_audio/428165.wav,,,,,pschneib,CC BY,https://freesound.org/s/428165/
fsd50k,428164,data/raw/fsd50k/FSD50K.dev_audio/428164.wav,,,,,pschneib,CC BY,https://freesound.org/s/428164/
fsd50k,391758,data/raw/fsd50k/FSD50K.dev_audio/391758.wav,,,,,Alexbuk,CC0,https://freesound.org/s/391758/
fsd50k,388568,data/raw/fsd50k/FSD50K.dev_audio/388568.wav,,,,,totalcult,CC0,https://freesound.org/s/388568/
fsd50k,388569,data/raw/fsd50k/FSD50K.dev_audio/388569.wav,,,,,totalcult,CC0,https://freesound.org/s/388569/
fsd50k,37305,data/raw/fsd50k/FSD50K.dev_audio/37305.wav,,,,,Intimidated,CC BY,https://freesound.org/s/37305/
fsd50k,418520,data/raw/fsd50k/FSD50K.dev_audio/418520.wav,,,,,14FPanskaKremenakova_Marie,CC0,https://freesound.org/s/418520/
fsd50k,418527,data/raw/fsd50k/FSD50K.dev_audio/418527.wav,,,,,14FPanskaKremenakova_Marie,CC0,https://freesound.org/s/418527/
fsd50k,390155,data/raw/fsd50k/FSD50K.dev_audio/390155.wav,,,,,iut_Paris8,CC0,https://freesound.org/s/390155/
fsd50k,390156,data/raw/fsd50k/FSD50K.dev_audio/390156.wav,,,,,iut_Paris8,CC0,https://freesound.org/s/390156/
fsd50k,390152,data/raw/fsd50k/FSD50K.dev_audio/390152.wav,,,,,iut_Paris8,CC0,https://freesound.org/s/390152/
fsd50k,390153,data/raw/fsd50k/FSD50K.dev_audio/390153.wav,,,,,iut_Paris8,CC0,https://freesound.org/s/390153/
fsd50k,388506,data/raw/fsd50k/FSD50K.dev_audio/388506.wav,,,,,singingmonk02,CC0,https://freesound.org/s/388506/
fsd50k,388507,data/raw/fsd50k/FSD50K.dev_audio/388507.wav,,,,,singingmonk02,CC0,https://freesound.org/s/388507/
fsd50k,388504,data/raw/fsd50k/FSD50K.dev_audio/388504.wav,,,,,singingmonk02,CC0,https://freesound.org/s/388504/
fsd50k,388509,data/raw/fsd50k/FSD50K.dev_audio/388509.wav,,,,,singingmonk02,CC0,https://freesound.org/s/388509/
fsd50k,394673,data/raw/fsd50k/FSD50K.dev_audio/394673.wav,,,,,ihitokage,CC0,https://freesound.org/s/394673/
fsd50k,401713,data/raw/fsd50k/FSD50K.dev_audio/401713.wav,,,,,SieuAmThanh,CC0,https://freesound.org/s/401713/
fsd50k,402095,data/raw/fsd50k/FSD50K.dev_audio/402095.wav,,,,,InspectorJ,CC BY,https://freesound.org/s/402095/
fsd50k,119891,data/raw/fsd50k/FSD50K.dev_audio/119891.wav,,,,,cmusounddesign,CC BY,https://freesound.org/s/119891/
fsd50k,410792,data/raw/fsd50k/FSD50K.dev_audio/410792.wav,,,,,univ_lyon3,CC0,https://freesound.org/s/410792/
fsd50k,415440,data/raw/fsd50k/FSD50K.dev_audio/415440.wav,,,,,luckylittleraven,CC0,https://freesound.org/s/415440/
